,age,current_language,first_language,gender,script,affect,phone_position,file_name,chunk_name,phone_model
1371,18-24,English,English,Woman,banana and mustard sandwiches,joy,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_ad2a6ae4-4980-4970-a16b-03a51778dcfc.wav,/final/chunk10.wav,iPhone XS
1372,40-60,English ,spanish,Woman,fluffy baseboard yogurt division,fear,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_1803a52b-bfa9-45ba-8eef-3c05eff22fef.wav,/final/chunk21.wav,iOS
1373,40-60,English ,spanish,Woman,fluffy baseboard yogurt division,fear,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_1803a52b-bfa9-45ba-8eef-3c05eff22fef.wav,/final/chunk23.wav,iOS
1374,18-24,English,English,Woman,snow meteor down the chimney,joy,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_464f45ec-706c-4ad2-adf2-eb9ad32d1c2b.wav,/final/chunk20.wav,Iphone
1375,18-24,English,English,Woman,snow meteor down the chimney,joy,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_464f45ec-706c-4ad2-adf2-eb9ad32d1c2b.wav,/final/chunk30.wav,Iphone
1376,25-39,English,English ,Woman,five special guest treasures,sadness,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_4524df32-f47a-406b-b6fd-5f607025cdec.wav,/final/chunk00.wav,Iphone
1377,25-39,English,English ,Woman,five special guest treasures,sadness,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_4524df32-f47a-406b-b6fd-5f607025cdec.wav,/final/chunk30.wav,Iphone
1378,60 and over,English,English,Man,fluffy baseboard yogurt division,surprise,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_8298be33-9478-472a-94bc-64c8a99d1909.wav,/final/chunk00.wav,I Phone 13
1379,60 and over,English,English,Man,fluffy baseboard yogurt division,surprise,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_8298be33-9478-472a-94bc-64c8a99d1909.wav,/final/chunk03.wav,I Phone 13
1380,60 and over,English ,English ,Man,five special guest treasures,disgust,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_7d6fef52-0620-4912-bb49-4dba39a09046.wav,/final/chunk24.wav,Moto e
1381,60 and over,English ,English ,Man,five special guest treasures,disgust,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_7d6fef52-0620-4912-bb49-4dba39a09046.wav,/final/chunk32.wav,Moto e
1382,60 and over,English ,English ,Man,five special guest treasures,disgust,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_7d6fef52-0620-4912-bb49-4dba39a09046.wav,/final/chunk41.wav,Moto e
1383,25-39,English,English,Woman,another dog secretary show,joy,Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_3d1e535e-43bc-4a3b-b53f-c62c8c872c06.wav,/final/chunk10.wav,Galaxy J3 Star
1384,25-39,English,English,Woman,another dog secretary show,joy,Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_3d1e535e-43bc-4a3b-b53f-c62c8c872c06.wav,/final/chunk11.wav,Galaxy J3 Star
1385,25-39,English,English,Woman,another dog secretary show,joy,Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_3d1e535e-43bc-4a3b-b53f-c62c8c872c06.wav,/final/chunk12.wav,Galaxy J3 Star
1386,18-24,English,English,Woman,heavy undersea birthday pumpkins,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_14337958-a570-443e-acc1-20fa8dcae1e2.wav,/final/chunk30.wav,Iphone
1387,18-24,English,English,Woman,heavy undersea birthday pumpkins,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_14337958-a570-443e-acc1-20fa8dcae1e2.wav,/final/chunk41.wav,Iphone
1388,40-60,English ,English,Woman,five dollar slaw onion cure,surprise,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_77cb475b-9266-4ce6-9d78-ddaf705bf947.wav,/final/chunk50.wav,Samsung note 20
1389,40-60,English ,English ,Man,the thunder break craze,fear,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_99433004-4a9f-40ff-914b-6c2ae4821cbe.wav,/final/chunk61.wav,iPhone Xs Max
1391,25-39,English ,English,Man,fluffy baseboard yogurt division,sadness,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_8236f194-caac-4c90-b875-d2bcdf072b19.wav,/final/chunk10.wav,iPhone 12
1392,25-39,English ,English,Man,fluffy baseboard yogurt division,sadness,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_8236f194-caac-4c90-b875-d2bcdf072b19.wav,/final/chunk21.wav,iPhone 12
1393,25-39,English,Spanish,Man,five dollar slaw onion cure,fear,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_74c931e1-8a10-468e-bcd1-34412bbb29bc.wav,/final/chunk12.wav,iPhone
1394,25-39,English,English,Woman,hungry action hippos fruit,disgust,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_dfc3eab3-7e5a-429d-a10e-2b7ad1fc0aa6.wav,/final/chunk11.wav,iPhone 12
1395,25-39,English,English,Woman,hungry action hippos fruit,disgust,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_dfc3eab3-7e5a-429d-a10e-2b7ad1fc0aa6.wav,/final/chunk13.wav,iPhone 12
1396,25-39,English ,English ,Man,five special guest treasures,joy,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_8bb0c8ff-c03d-4c1f-8234-e20bdee58f35.wav,/final/chunk12.wav,iPhone 
1397,40-60,English,English,Woman,banana and mustard sandwiches,sadness,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_9217bb01-25e2-408d-b621-97fc5e2d5b64.wav,/final/chunk30.wav,Samsung s9
1398,40-60,English,English,Woman,banana and mustard sandwiches,sadness,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_9217bb01-25e2-408d-b621-97fc5e2d5b64.wav,/final/chunk40.wav,Samsung s9
1399,25-39,English,Spanish,Man,ripped ocean jumper,disgust,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_92b98903-4c2f-4c83-acdf-d4b976196b77.wav,/final/chunk22.wav,iPhone
1400,25-39,English,English,Man,birds make new jingles,sadness,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_209e353a-5050-4d79-8524-4d2948e7a08b.wav,/final/chunk00.wav,IPhone
1401,25-39,English,English,Man,birds make new jingles,sadness,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_209e353a-5050-4d79-8524-4d2948e7a08b.wav,/final/chunk41.wav,IPhone
1402,40-60,English ,Spanish ,Man,wolf ring lights are fantastic,surprise,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_1440d003-5e6e-4985-9e86-1b8062361b02.wav,/final/chunk40.wav,Google pixel 
1403,25-39,English,English ,Man,five dollar slaw onion cure,surprise,Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,/final/chunk30.wav,s21 ultra
1404,25-39,English,English ,Man,five dollar slaw onion cure,surprise,Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,/final/chunk50.wav,s21 ultra
1405,25-39,English,English ,Man,five dollar slaw onion cure,surprise,Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,/final/chunk60.wav,s21 ultra
1406,25-39,English ,French,Woman,banana and mustard sandwiches,surprise,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_a13cbf8a-c4e1-4863-98db-b15f225444ac.wav,/final/chunk20.wav,Samsung
1407,25-39,English ,French,Woman,banana and mustard sandwiches,surprise,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_a13cbf8a-c4e1-4863-98db-b15f225444ac.wav,/final/chunk30.wav,Samsung
1408,25-39,English ,French,Woman,banana and mustard sandwiches,surprise,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_a13cbf8a-c4e1-4863-98db-b15f225444ac.wav,/final/chunk50.wav,Samsung
1409,25-39,English,English,Woman,heavy undersea birthday pumpkins,disgust,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_3f1e71c4-f3ca-4cab-a1bf-9ebf89ffef7b.wav,/final/chunk41.wav,Samsung Galaxy s8+
1410,25-39,English,English,Woman,heavy undersea birthday pumpkins,disgust,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_3f1e71c4-f3ca-4cab-a1bf-9ebf89ffef7b.wav,/final/chunk51.wav,Samsung Galaxy s8+
1411,25-39,English,English,Woman,another dog secretary show,anger,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_0a9e1792-f8c2-4125-9e90-c0c6bb8f4632.wav,/final/chunk01.wav,iPhone 13
1412,25-39,English,English,Woman,another dog secretary show,anger,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_0a9e1792-f8c2-4125-9e90-c0c6bb8f4632.wav,/final/chunk21.wav,iPhone 13
1413,25-39,English,English,Woman,another dog secretary show,anger,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_0a9e1792-f8c2-4125-9e90-c0c6bb8f4632.wav,/final/chunk31.wav,iPhone 13
1414,25-39,English ,English,Man,zebra cats walking on lamps,anger,Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_aa12f912-902e-4553-90fc-296b583e1972.wav,/final/chunk31.wav,iPhone 12
1415,18-24,English,English,Woman,fluffy baseboard yogurt division,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_247f3c4b-1aff-4244-9d45-9c4d5ba0736a.wav,/final/chunk11.wav,IPhone
1416,18-24,English,English,Woman,fluffy baseboard yogurt division,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_247f3c4b-1aff-4244-9d45-9c4d5ba0736a.wav,/final/chunk20.wav,IPhone
1417,18-24,English,Portuguese ,Woman,fluffy baseboard yogurt division,joy,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_cb3f7caa-fffb-4124-8a40-0098ec7c19ae.wav,/final/chunk11.wav,Galaxy S10
1418,18-24,English,Portuguese ,Woman,fluffy baseboard yogurt division,joy,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_cb3f7caa-fffb-4124-8a40-0098ec7c19ae.wav,/final/chunk20.wav,Galaxy S10
1420,18-24,French,French,Woman,another dog secretary show,sadness,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,/final/chunk01.wav,Samsung A10e
1421,18-24,French,French,Woman,another dog secretary show,sadness,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,/final/chunk50.wav,Samsung A10e
1422,18-24,French,French,Woman,another dog secretary show,sadness,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,/final/chunk61.wav,Samsung A10e
1423,25-39,English ,English ,Woman,zebra cats walking on lamps,surprise,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_621fb47d-5017-4f83-8996-e5c991f2567f.wav,/final/chunk30.wav,One plus 7T
1424,25-39,English ,English ,Woman,zebra cats walking on lamps,surprise,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_621fb47d-5017-4f83-8996-e5c991f2567f.wav,/final/chunk41.wav,One plus 7T
1425,25-39,English ,English ,Woman,zebra cats walking on lamps,surprise,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_621fb47d-5017-4f83-8996-e5c991f2567f.wav,/final/chunk51.wav,One plus 7T
1426,40-60,English,English,Man,fluffy baseboard yogurt division,anger,Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_d4704d21-1e7d-4b72-afa9-db4d5d96dd1a.wav,/final/chunk21.wav,Google Pixel 6 Pro
1427,40-60,English,English,Man,fluffy baseboard yogurt division,anger,Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_d4704d21-1e7d-4b72-afa9-db4d5d96dd1a.wav,/final/chunk23.wav,Google Pixel 6 Pro
1428,40-60,English,English,Man,fluffy baseboard yogurt division,anger,Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_d4704d21-1e7d-4b72-afa9-db4d5d96dd1a.wav,/final/chunk25.wav,Google Pixel 6 Pro
1429,25-39,English,Chinese,Prefer not to disclose,wolf ring lights are fantastic,sadness,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_d4c7c9f9-697e-441b-b1bf-afec5a81d09b.wav,/final/chunk10.wav,iphone 13
1430,25-39,English,Chinese,Prefer not to disclose,wolf ring lights are fantastic,sadness,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_d4c7c9f9-697e-441b-b1bf-afec5a81d09b.wav,/final/chunk20.wav,iphone 13
1431,25-39,English,Chinese,Prefer not to disclose,wolf ring lights are fantastic,sadness,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_d4c7c9f9-697e-441b-b1bf-afec5a81d09b.wav,/final/chunk30.wav,iphone 13
1432,40-60,English ,English ,Woman,ripped ocean jumper,anger,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_f30de36d-6c34-42e8-bde3-07a9bfb2d514.wav,/final/chunk11.wav,iPhone 
1433,40-60,English ,English ,Woman,ripped ocean jumper,anger,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_f30de36d-6c34-42e8-bde3-07a9bfb2d514.wav,/final/chunk30.wav,iPhone 
1434,40-60,English ,English ,Woman,snow meteor down the chimney,joy,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_b22d9357-bae8-44f1-8be3-b6100c8ce7ac.wav,/final/chunk20.wav,iPhone 
1435,25-39,English,English,Man,five dollar slaw onion cure,surprise,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_ab6a5a6c-6793-427e-aac8-af5d6cc02343.wav,/final/chunk11.wav,IPhone
1436,25-39,English,English,Man,five dollar slaw onion cure,surprise,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_ab6a5a6c-6793-427e-aac8-af5d6cc02343.wav,/final/chunk21.wav,IPhone
1437,25-39,English,English,Man,five dollar slaw onion cure,surprise,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_ab6a5a6c-6793-427e-aac8-af5d6cc02343.wav,/final/chunk31.wav,IPhone
